         10473134 function calls (10377090 primitive calls) in 10.609 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       73    0.000    0.000    0.001    0.000 array_analysis.py:1543(_analyze_expr)
       17    0.000    0.000    0.000    0.000 array_analysis.py:1551(_analyze_op_getattr)
        2    0.000    0.000    0.000    0.000 array_analysis.py:1583(_analyze_op_cast)
       27    0.000    0.000    0.001    0.000 array_analysis.py:2026(_index_to_shape)
       12    0.000    0.000    0.000    0.000 array_analysis.py:2116(_analyze_op_getitem)
        4    0.000    0.000    0.000    0.000 array_analysis.py:2122(_analyze_op_static_getitem)
       23    0.000    0.000    0.000    0.000 array_analysis.py:213(__init__)
       18    0.000    0.000    0.001    0.000 array_analysis.py:2194(_analyze_op_call)
        4    0.000    0.000    0.000    0.000 array_analysis.py:2303(_analyze_numpy_create_array)
        3    0.000    0.000    0.000    0.000 array_analysis.py:2316(_analyze_op_call_numpy_empty)
        1    0.000    0.000    0.000    0.000 array_analysis.py:2328(_analyze_op_call_numpy_zeros)
      139    0.000    0.000    0.000    0.000 array_analysis.py:249(_get_ind)
      102    0.000    0.000    0.000    0.000 array_analysis.py:255(_get_or_add_ind)
       23    0.000    0.000    0.000    0.000 array_analysis.py:266(_insert)
       69    0.000    0.000    0.000    0.000 array_analysis.py:272(<genexpr>)
        1    0.000    0.000    0.000    0.000 array_analysis.py:298(is_equiv)
        2    0.000    0.000    0.000    0.000 array_analysis.py:305(<genexpr>)
        8    0.000    0.000    0.000    0.000 array_analysis.py:3112(_gen_shape_call)
       17    0.000    0.000    0.000    0.000 array_analysis.py:3180(_isarray)
       25    0.000    0.000    0.000    0.000 array_analysis.py:329(insert_equiv)
       23    0.000    0.000    0.000    0.000 array_analysis.py:369(__init__)
   112/92    0.000    0.000    0.001    0.000 array_analysis.py:420(_get_names)
       92    0.000    0.000    0.000    0.000 array_analysis.py:439(<genexpr>)
       20    0.000    0.000    0.000    0.000 array_analysis.py:449(get_names)
       40    0.000    0.000    0.000    0.000 array_analysis.py:455(<genexpr>)
        1    0.000    0.000    0.000    0.000 array_analysis.py:463(is_equiv)
        3    0.000    0.000    0.000    0.000 array_analysis.py:474(<genexpr>)
       23    0.000    0.000    0.000    0.000 array_analysis.py:512(_insert)
       25    0.000    0.000    0.001    0.000 array_analysis.py:540(insert_equiv)
       75    0.000    0.000    0.000    0.000 array_analysis.py:553(<genexpr>)
        2    0.000    0.000    0.000    0.000 array_analysis.py:597(has_shape)
        5    0.000    0.000    0.000    0.000 array_analysis.py:602(get_shape)
       57    0.000    0.000    0.001    0.000 array_analysis.py:608(_get_shape)
       61    0.000    0.000    0.001    0.000 array_analysis.py:626(get_shape_classes)
       68    0.000    0.000    0.000    0.000 array_analysis.py:645(<genexpr>)
      120    0.000    0.000    0.000    0.000 array_analysis.py:671(define)
       23    0.000    0.000    0.000    0.000 array_analysis.py:750(__init__)
       21    0.000    0.000    0.002    0.000 array_analysis.py:812(clone)
       56    0.000    0.000    0.000    0.000 array_analysis.py:833(_get_or_set_rel)
      120    0.000    0.000    0.001    0.000 array_analysis.py:942(define)
    45/33    0.000    0.000    0.000    0.000 array_analysis.py:975(_insert)
       14    0.000    0.000    0.000    0.000 array_analysis.py:997(get_or_set)
        4    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
       12    0.000    0.000    0.000    0.000 array_exprs.py:26(__init__)
       27    0.000    0.000    0.000    0.000 array_exprs.py:33(match)
        8    0.000    0.000    0.000    0.000 array_exprs.py:66(_match_array_expr)
       47    0.000    0.000    0.001    0.000 arraydecl.py:211(generic)
       13    0.000    0.000    0.000    0.000 arraydecl.py:221(generic)
       60    0.000    0.000    0.000    0.000 arraydecl.py:23(get_array_index_type)
        3    0.000    0.000    0.000    0.000 arraydecl.py:293(resolve_dtype)
       14    0.000    0.000    0.000    0.000 arraydecl.py:311(resolve_size)
        8    0.000    0.000    0.000    0.000 arraydecl.py:587(generic)
        8    0.000    0.000    0.000    0.000 arraydecl.py:620(generic)
        2    0.000    0.000    0.000    0.000 arrayobj.py:124(get_itemsize)
       13    0.000    0.000    0.000    0.000 arrayobj.py:132(load_item)
        3    0.000    0.000    0.000    0.000 arrayobj.py:141(store_item)
       16    0.000    0.000    0.000    0.000 arrayobj.py:149(fix_integer_index)
        3    0.000    0.000    0.000    0.000 arrayobj.py:161(normalize_index)
        3    0.000    0.000    0.000    0.000 arrayobj.py:174(normalize_indices)
       13    0.000    0.000    0.006    0.000 arrayobj.py:187(populate_array)
        3    0.000    0.000    0.003    0.001 arrayobj.py:2853(array_size)
        5    0.000    0.000    0.010    0.002 arrayobj.py:3323(constant_array)
       16    0.000    0.000    0.008    0.000 arrayobj.py:376(basic_indexing)
        2    0.000    0.000    0.066    0.033 arrayobj.py:4241(_empty_nd_impl)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4320(_ol_array_allocate)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4336(intrin_alloc)
        1    0.000    0.000    0.001    0.001 arrayobj.py:4340(codegen)
        2    0.000    0.000    0.002    0.001 arrayobj.py:4350(_parse_shape)
        2    0.000    0.000    0.001    0.000 arrayobj.py:4354(safecast_intp)
        2    0.000    0.000    0.002    0.001 arrayobj.py:4398(_parse_empty_args)
        3    0.000    0.000    0.000    0.000 arrayobj.py:4422(_check_const_str_dtype)
        2    0.000    0.000    0.000    0.000 arrayobj.py:4428(numpy_empty_nd)
        2    0.000    0.000    0.067    0.034 arrayobj.py:4433(codegen)
        2    0.000    0.000    0.000    0.000 arrayobj.py:4440(ol_np_empty)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4499(_zero_fill_array_method)
       36    0.000    0.000    0.001    0.000 arrayobj.py:45(set_range_metadata)
        1    0.000    0.000    0.001    0.001 arrayobj.py:4503(codegen)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4510(ol_array_zero_fill)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4518(ol_np_zeros)
       13    0.000    0.000    0.007    0.001 arrayobj.py:460(_getitem_array_generic)
       13    0.000    0.000    0.017    0.001 arrayobj.py:481(getitem_arraynd_intp)
        3    0.000    0.000    0.003    0.001 arrayobj.py:523(setitem_array)
       36    0.000    0.000    0.001    0.000 arrayobj.py:56(mark_positive)
       50    0.000    0.000    0.001    0.000 arrayobj.py:64(make_array)
        1    0.000    0.000    0.000    0.000 arrayobj.py:6606(array_to_array)
       50    0.000    0.000    0.000    0.000 arrayobj.py:76(ArrayStruct)
       50    0.000    0.000    0.036    0.001 arrayobj.py:78(_make_refs)
       36    0.000    0.000    0.004    0.000 arrayobj.py:98(shape)
       10    0.000    0.000    0.000    0.000 arrayprint.py:1282(__init__)
       70    0.000    0.000    0.000    0.000 arrayprint.py:1297(__call__)
       10    0.000    0.000    0.001    0.000 arrayprint.py:1685(_array_str_implementation)
       10    0.000    0.000    0.000    0.000 arrayprint.py:446(_get_formatdict)
       10    0.000    0.000    0.000    0.000 arrayprint.py:454(<lambda>)
       10    0.000    0.000    0.000    0.000 arrayprint.py:496(_get_format_function)
       10    0.000    0.000    0.000    0.000 arrayprint.py:50(_make_options_dict)
       10    0.000    0.000    0.001    0.000 arrayprint.py:550(wrapper)
       10    0.000    0.000    0.001    0.000 arrayprint.py:567(_array2string)
       10    0.000    0.000    0.001    0.000 arrayprint.py:605(array2string)
       70    0.000    0.000    0.000    0.000 arrayprint.py:787(_extendLine)
       70    0.000    0.000    0.000    0.000 arrayprint.py:801(_extendLine_pretty)
       10    0.000    0.000    0.000    0.000 arrayprint.py:828(_formatArray)
    80/10    0.000    0.000    0.000    0.000 arrayprint.py:837(recurser)
       63    0.000    0.000    0.000    0.000 base.py:100(<lambda>)
       28    0.000    0.000    0.001    0.000 base.py:1001(make_array)
       11    0.000    0.000    0.005    0.000 base.py:1005(populate_array)
        5    0.000    0.000    0.010    0.002 base.py:1028(make_constant_array)
     1025    0.001    0.000    0.006    0.000 base.py:103(_match_arglist)
       38    0.000    0.000    0.007    0.000 base.py:1100(get_abi_sizeof)
        5    0.000    0.000    0.001    0.000 base.py:1107(get_abi_alignment)
        2    0.000    0.000    0.000    0.000 base.py:1114(get_preferred_array_alignment)
       69    0.000    0.000    0.000    0.000 base.py:1134(active_code_library)
       28    0.000    0.000    0.000    0.000 base.py:1140(push_code_library)
       62    0.000    0.000    0.000    0.000 base.py:1150(add_linking_libs)
       60    0.000    0.000    0.003    0.000 base.py:1183(__init__)
    60/56    0.000    0.000    0.100    0.002 base.py:1189(__call__)
       62    0.000    0.000    0.000    0.000 base.py:1194(__getattr__)
       60    0.000    0.000    0.003    0.000 base.py:1200(_has_loc)
       60    0.000    0.000    0.000    0.000 base.py:1209(__init__)
       60    0.000    0.000    0.003    0.000 base.py:1212(__call__)
    60/56    0.000    0.000    0.100    0.002 base.py:1218(wrapper)
     1122    0.001    0.000    0.004    0.000 base.py:123(_match)
     7981    0.003    0.000    0.028    0.000 base.py:1246(enter_fn)
     7981    0.003    0.000    0.033    0.000 base.py:1249(exit_fn)
       54    0.000    0.000    0.000    0.000 base.py:138(append)
       16    0.000    0.000    0.000    0.000 base.py:191(enable_boundscheck)
      105    0.000    0.000    0.022    0.000 base.py:261(refresh)
       28    0.000    0.000    0.003    0.000 base.py:284(mangler)
       34    0.000    0.000    0.000    0.000 base.py:290(get_env_name)
       21    0.000    0.000    0.001    0.000 base.py:298(declare_env_global)
      112    0.000    0.000    0.004    0.000 base.py:319(get_arg_packer)
        2    0.000    0.000    0.000    0.000 base.py:329(nonconst_module_attrs)
       15    0.000    0.000    0.001    0.000 base.py:336(nrt)
       28    0.000    0.000    0.001    0.000 base.py:341(subtarget)
      840    0.002    0.000    0.008    0.000 base.py:352(install_registry)
      844    0.000    0.000    0.002    0.000 base.py:368(insert_func_defn)
       36    0.000    0.000    0.000    0.000 base.py:37(__init__)
      840    0.000    0.000    0.001    0.000 base.py:372(_insert_getattr_defn)
      840    0.000    0.000    0.001    0.000 base.py:376(_insert_setattr_defn)
      840    0.000    0.000    0.001    0.000 base.py:380(_insert_cast_defn)
      840    0.000    0.000    0.001    0.000 base.py:384(_insert_get_constant_defn)
       13    0.000    0.000    0.000    0.000 base.py:388(insert_user_function)
       20    0.000    0.000    0.005    0.000 base.py:412(declare_function)
      443    0.000    0.000    0.027    0.000 base.py:42(find)
       80    0.000    0.000    0.003    0.000 base.py:431(insert_const_string)
      116    0.000    0.000    0.001    0.000 base.py:451(insert_unique_const)
       40    0.000    0.000    0.000    0.000 base.py:463(get_argument_type)
       32    0.000    0.000    0.000    0.000 base.py:469(get_data_type)
      474    0.000    0.000    0.002    0.000 base.py:479(get_value_type)
       11    0.000    0.000    0.000    0.000 base.py:482(pack_value)
      162    0.001    0.000    0.026    0.000 base.py:49(_find)
       27    0.000    0.000    0.000    0.000 base.py:491(unpack_value)
  256/236    0.000    0.000    0.015    0.000 base.py:500(get_constant_generic)
      188    0.000    0.000    0.002    0.000 base.py:510(get_constant)
  162/111    0.001    0.000    0.038    0.000 base.py:526(get_function)
      162    0.000    0.000    0.006    0.000 base.py:56(_select_compatible)
        2    0.000    0.000    0.000    0.000 base.py:572(get_bound_function)
        8    0.000    0.000    0.001    0.000 base.py:576(get_getattr)
       34    0.000    0.000    0.001    0.000 base.py:652(get_returned_value)
       16    0.000    0.000    0.001    0.000 base.py:658(get_return_value)
       60    0.000    0.000    0.000    0.000 base.py:66(_best_signature)
        3    0.000    0.000    0.000    0.000 base.py:675(pair_first)
        3    0.000    0.000    0.000    0.000 base.py:682(pair_second)
  283/266    0.000    0.000    0.003    0.000 base.py:689(cast)
        6    0.000    0.000    0.000    0.000 base.py:74(<lambda>)
       95    0.000    0.000    0.001    0.000 base.py:746(get_c_value)
        3    0.000    0.000    0.000    0.000 base.py:796(get_struct_type)
       36    0.000    0.000    0.000    0.000 base.py:803(get_dummy_value)
       36    0.000    0.000    0.000    0.000 base.py:806(get_dummy_type)
        1    0.000    0.000    0.060    0.060 base.py:809(_compile_subroutine_no_cache)
       60    0.000    0.000    0.000    0.000 base.py:83(_sort_signatures)
        2    0.000    0.000    0.060    0.030 base.py:847(compile_subroutine)
        2    0.000    0.000    0.061    0.031 base.py:876(compile_internal)
        2    0.000    0.000    0.001    0.001 base.py:884(call_internal)
        2    0.000    0.000    0.001    0.000 base.py:896(call_internal_no_propagate)
       37    0.000    0.000    0.001    0.000 base.py:954(get_python_api)
        9    0.000    0.000    0.000    0.000 base.py:975(get_helper_class)
        9    0.000    0.000    0.001    0.000 base.py:983(_make_helper)
        9    0.000    0.000    0.001    0.000 base.py:987(make_helper)
       14    0.000    0.000    0.000    0.000 base64.py:51(b64encode)
        1    0.000    0.000    0.000    0.000 bbq_code.py:106(_qubits)
        1    0.000    0.000    0.000    0.000 bbq_code.py:133(_edges)
        1    0.000    0.000    2.253    2.253 bbq_code.py:170(_compute_logicals)
        1    0.000    0.000    2.256    2.256 bbq_code.py:40(__init__)
        1    0.000    0.000    0.001    0.001 bbq_code.py:84(_monomials)
        1    0.000    0.000    0.001    0.001 boxing.py:1(<module>)
      183    0.000    0.000    0.002    0.000 builder.py:160(wrapped)
      526    0.000    0.000    0.000    0.000 builder.py:173(_label_suffix)
       38    0.000    0.000    0.000    0.000 builder.py:190(__init__)
     9527    0.001    0.000    0.001    0.000 builder.py:195(block)
     1093    0.000    0.000    0.000    0.000 builder.py:204(function)
      198    0.000    0.000    0.000    0.000 builder.py:211(module)
       66    0.000    0.000    0.000    0.000 builder.py:218(position_before)
     1186    0.000    0.000    0.000    0.000 builder.py:241(position_at_end)
      577    0.000    0.000    0.003    0.000 builder.py:248(append_basic_block)
      638    0.000    0.000    0.001    0.000 builder.py:264(goto_block)
      568    0.001    0.000    0.002    0.000 builder.py:281(goto_entry_block)
      568    0.000    0.000    0.001    0.000 builder.py:290(_branch_helper)
      400    0.001    0.000    0.011    0.000 builder.py:297(if_then)
      248    0.000    0.000    0.002    0.000 builder.py:31(wrapped)
       84    0.000    0.000    0.002    0.000 builder.py:320(if_else)
     5904    0.002    0.000    0.003    0.000 builder.py:351(_insert)
      673    0.001    0.000    0.001    0.000 builder.py:357(_set_terminator)
        4    0.000    0.000    0.000    0.000 builder.py:47(wrapped)
       40    0.000    0.000    0.000    0.000 builder.py:539(not_)
